"Choice","Price3","Price2","Price1","agea","incomea","milesa","nighta","year","yearind","incomebins","miles","milesind","nightind","night","pparkind","ppark","segment","segmentind","region","regionind","BU3"
1,2,12,1,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
4,10,8,12,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,1
1,8,5,3,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,6
4,8,6,12,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,6
1,5,5,4,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
1,12,5,1,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
4,5,8,5,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
2,7,2,2,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,5
4,10,12,12,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
4,7,7,4,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,2
3,3,5,11,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
2,6,3,9,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
4,8,11,9,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,5
4,10,11,9,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,5
3,3,5,9,54,85000,300,40,2005,6,"8","251 To 300 Miles",6,4,"31% To 40%",2,"Monthly","Prestige Luxury Sedan",5,"MW",1,0
1,9,1,6,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,6
3,3,1,3,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,6
1,7,10,6,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,2
3,3,5,5,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,0
2,12,6,12,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,5
4,8,6,10,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,0
2,11,1,11,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,3
2,6,3,6,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,0
2,9,1,12,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,1
1,12,9,5,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,1
4,3,9,6,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,4
4,8,10,5,37,99000,300,25,2003,4,"9","251 To 300 Miles",6,3,"21% To 30%",4,"Weekly","Small Car",6,"SW",4,0
2,11,3,12,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,1
3,4,8,6,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,0
4,12,9,3,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,0
3,4,11,7,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,3
2,9,5,7,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,0
4,12,5,5,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,3
4,8,11,2,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,0
1,7,9,3,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,0
2,12,3,8,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,4
4,8,7,12,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,2
2,5,1,11,33,80000,200,40,2001,2,"8","151 To 200 Miles",4,4,"31% To 40%",3,"Never","Full-size Pickup",1,"MW",1,0
2,5,3,7,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
3,1,1,8,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
2,1,6,9,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,4
4,12,11,1,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
1,2,7,5,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,2
1,8,8,4,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,6
1,6,9,2,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
2,9,5,7,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
2,7,4,5,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
2,3,1,7,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
4,7,11,9,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,6
1,12,10,2,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,3
3,1,11,6,37,100000,100,25,2001,2,"10","51 To 100 Miles",2,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"NE",2,0
3,1,3,3,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,2
3,3,3,4,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,4
1,4,9,1,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
1,4,6,2,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
3,2,2,11,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
4,11,7,9,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,1
4,8,11,5,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
2,11,2,4,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,6
4,10,9,8,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
3,2,8,12,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
4,6,9,12,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,6
4,9,6,9,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
4,12,11,11,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,4
3,2,5,5,35,40000,60,50,2003,4,"4","51 To 100 Miles",2,5,"41% To 50%",4,"Weekly","Small Car",6,"SE",3,0
1,5,3,4,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
3,4,7,8,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
3,7,11,4,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
3,2,5,6,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,1
2,7,6,11,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,2
3,4,12,11,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
2,5,1,1,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,3
1,12,1,7,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,3
2,8,4,2,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
2,11,5,8,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
2,3,2,12,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,6
2,8,5,9,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,5
2,11,7,9,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
2,7,2,4,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,6
1,3,7,2,19,60000,200,15,2001,2,"6","151 To 200 Miles",4,2,"10% To 20%",4,"Weekly","Midsize Car",2,"W",5,0
3,11,4,7,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,3
3,8,6,11,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
4,11,9,8,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
2,8,1,4,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
4,9,4,11,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,3
4,11,7,2,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
4,8,8,12,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,2
3,5,12,2,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
4,11,11,7,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,4
4,2,4,6,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
4,8,2,9,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
1,10,8,1,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,6
3,10,11,12,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,5
2,7,1,2,36,90000,200,30,2005,6,"9","151 To 200 Miles",4,3,"21% To 30%",4,"Weekly","Midsize Utility",4,"MW",1,0
1,7,6,5,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,8,8,11,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,1
4,7,11,7,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,0
3,1,10,5,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,0
1,6,5,4,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,6
2,7,3,6,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,5
1,10,9,1,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,1
4,7,7,4,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,4
4,12,11,11,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,0
3,2,8,6,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,2
4,12,11,6,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,4
4,10,3,7,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,1
2,12,5,6,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,0
2,7,3,4,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,0
3,2,7,11,32,58000,120,40,2000,1,"5","101 To 150 Miles",3,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"MW",1,1
4,8,7,8,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,6
4,3,8,8,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,2,10,5,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,6
4,1,2,7,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,12,5,2,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,3
4,1,5,10,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,10,10,9,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,5
4,4,4,11,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,10,3,8,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,3
4,8,11,10,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,4
2,10,1,4,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,7,3,2,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
1,7,11,7,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,2
4,4,4,9,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,0
4,7,6,12,51,35000,50,10,2004,5,"3","Under 50 Miles",1,1,"Under 10%",2,"Monthly","Midsize Utility",4,"MW",1,2
1,2,8,3,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
1,7,8,6,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
2,7,4,9,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
1,5,11,2,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,5
2,11,7,1,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,1
3,4,9,7,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
2,11,2,8,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,1
2,6,1,8,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
2,7,4,2,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,1
1,8,11,7,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
1,8,1,1,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,0
2,10,5,9,72,42000,20,0,2004,5,"4","Under 50 Miles",1,1,"Under 10%",4,"Weekly","Midsize Car",2,"W",5,6
1,8,6,3,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,1
2,7,1,4,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
4,11,3,4,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
4,10,10,11,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,3
4,3,12,5,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
4,10,12,11,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
4,8,10,9,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,3
1,1,9,3,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,6
4,8,5,8,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
2,7,2,7,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,1
1,8,6,2,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
4,8,11,9,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,4
3,7,11,8,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
1,3,4,3,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,6
4,8,12,5,63,48000,40,25,2002,3,"4","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Midsize Car",2,"MW",1,0
4,10,11,4,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,6
4,12,2,11,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
4,10,11,5,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,4
4,1,12,7,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
3,1,2,10,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
4,3,3,3,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,4
4,4,6,7,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,3
4,9,2,7,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
4,9,2,7,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,4
2,5,2,7,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
4,8,9,11,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,1
3,2,1,12,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
2,8,1,3,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,6
1,7,11,1,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
4,5,7,8,46,99000,150,15,2000,1,"9","101 To 150 Miles",3,2,"10% To 20%",1,"Daily","Midsize Car",2,"NE",2,0
4,12,3,3,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,3
4,8,4,12,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,10,3,5,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,9,2,5,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,3
4,5,11,7,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,5,11,10,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,6
2,3,2,10,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,1
4,9,9,10,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,9,2,3,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,2
4,7,1,5,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,12,4,6,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,3
2,7,2,4,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,5,10,6,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,7,11,12,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,3
1,3,10,2,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,0
4,4,9,5,19,15000,250,75,2002,3,"2","201 To 250 Miles",5,8,"71% To 80%",2,"Monthly","Small Car",6,"MW",1,6
4,3,3,2,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,2,3,12,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,2
4,2,11,1,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,5
4,6,6,1,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,7,8,8,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,10,5,5,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,4
4,7,10,5,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,11,10,8,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,5
4,8,2,1,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,12,7,11,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,5,9,5,19,100000,100,25,2004,5,"10","51 To 100 Miles",2,3,"21% To 30%",2,"Monthly","Midsize Utility",4,"NE",2,2
